"","x"
"1",0.937576077120168
"2",0.937575343305883
"3",0.937576358181136
"4",0.937575713034718
"5",0.937575058003964
"6",0.9375748632118
"7",0.937575635791086
"8",0.937576172105401
"9",0.937575003598242
"10",0.937576203332332
"11",0.937575989428187
"12",0.93757647851693
"13",0.937575886594257
"14",0.937576418404128
"15",0.937574777744298
"16",0.937575747927072
"17",0.937586341020397
"18",0.937615764063326
"19",0.937629826174275
"20",0.937637194420791
"21",0.937637871880726
"22",0.937640232390472
"23",0.937642133901437
"24",0.937644268181623
"25",0.93764524792353
"26",0.937641867073579
"27",0.93764644316639
"28",0.937640020239007
"29",0.93764927101597
"30",0.937647914800021
"31",0.937647924128226
"32",0.937642603759726
"33",0.937651086207913
"34",0.937659954622861
"35",0.937661440556675
"36",0.93765102732156
"37",0.937651966258222
"38",0.937662533625197
"39",0.937660668001487
"40",0.937651602452941
"41",0.937662575249114
"42",0.937657441963157
"43",0.937661980869246
"44",0.937662892888961
"45",0.937652092931202
"46",0.937665082396753
"47",0.93765521237715
"48",0.937656637849096
"49",0.937664241270691
"50",0.93766515096816
"51",0.93766455813631
"52",0.937657638216183
"53",0.937660071912936
"54",0.937663887896039
"55",0.93766373264279
"56",0.937663947519203
"57",0.937664082028005
"58",0.937664540285514
"59",0.937657142444712
"60",0.937663996857714
"61",0.937663847695523
"62",0.937664682903782
"63",0.937657025208183
"64",0.93766461876405
"65",0.937658956608085
"66",0.937654786965386
"67",0.937666594666086
"68",0.937657797143268
"69",0.937665821504471
"70",0.937656010020948
"71",0.937666087310583
"72",0.93765866932229
"73",0.937664499032441
"74",0.937657246480324
"75",0.937656128317977
"76",0.937654953936924
"77",0.937656746235227
"78",0.93766610429975
"79",0.937666741909901
"80",0.937657787420017
"81",0.937665786558837
"82",0.9376655739458
"83",0.937666396697442
"84",0.937655667764381
"85",0.937666480155727
"86",0.937666297094076
"87",0.93765443394489
"88",0.937666264277083
"89",0.937667210630597
"90",0.937665631913933
"91",0.937665602156088
"92",0.93765755723806
"93",0.937666228780535
"94",0.937664428734646
"95",0.937664613653874
"96",0.937664751675006
"97",0.937665435477817
"98",0.937659387071914
"99",0.937655222175982
"100",0.937660445881314
"101",0.937653476011328
"102",0.937658752557112
"103",0.937675673134716
"104",0.937687091443971
"105",0.937692165293278
"106",0.937692292311591
"107",0.937687915349716
"108",0.937692012537169
"109",0.937691702610786
"110",0.937693038126283
"111",0.937691983351183
"112",0.937693239925151
"113",0.937695018333045
"114",0.937694382403825
"115",0.937692981643639
"116",0.937690776246202
"117",0.93769154349197
"118",0.937691535411014
"119",0.937687321012334
"120",0.937687113989216
"121",0.937684991551232
"122",0.937685026126397
"123",0.937678234883053
